Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,1.97709e-06,0.008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,3.47917e-07,0.0192
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,1.67778e-08,0.1385
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,1.90203e-08,0.1608
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,1.81151e-08,0.0989
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,1.65429e-08,0.1499
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,1.76722e-08,0.1171
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,1.6349e-08,0.0958
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,2.14864e-08,0.1201
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,1.36444e-08,0.1226
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,1.51899e-08,0.1214
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,1.81839e-08,0.0927
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,1.33266e-08,0.0956
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,1.89387e-08,0.1007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,1.44878e-08,0.0996
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,1.67231e-08,0.0999
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,1.75714e-08,0.0961
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,1.64906e-08,0.0865
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,2.09136e-08,0.089
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,2.23855e-08,0.1566
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,1.74798e-08,0.1089
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,1.91223e-08,0.0903
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,1.74755e-08,0.1006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,1.7128e-08,0.0985
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,1.79445e-08,0.0911
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,1.65238e-08,0.1002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,1.93585e-08,0.1178
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,1.91653e-08,0.0972
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,2.17638e-08,0.1422
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,1.97557e-08,0.098
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,1.89825e-08,0.0918
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,2.0112e-08,0.0936
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,2.05836e-08,0.0992
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,2.15718e-08,0.0901
