Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,4.65351e-07,0.0097
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,8.14408e-08,0.0249
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,2.85184e-09,0.1192
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,4.48645e-09,0.1246
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,3.13819e-09,0.1199
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,3.0423e-09,0.1253
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,4.43915e-09,0.1383
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,2.96743e-09,0.1307
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,3.54409e-09,0.1243
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,5.08623e-09,0.1427
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,3.1397e-09,0.1213
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,3.43556e-09,0.1368
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,3.71727e-09,0.1629
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,3.89154e-09,0.1337
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,3.81786e-09,0.1575
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,4.54827e-09,0.1101
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,3.39529e-09,0.1141
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,4.11397e-09,0.108
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,3.65865e-09,0.1861
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,4.21562e-09,0.1394
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,4.43907e-09,0.1195
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,4.12913e-09,0.1243
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,3.6011e-09,0.124
