Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,3.12283e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,3.40694e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,1.56452e-12,0.5379
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,2.27236e-12,0.4003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,6.636e-12,0.2482
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,1.34687e-11,0.2262
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,2.79467e-11,0.1383
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,5.15552e-11,0.0954
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,1.07106e-10,0.1044
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,9.34436e-11,0.0755
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,6.32299e-12,0.2592
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,1.97402e-12,0.4675
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,1.17071e-11,0.2149
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,2.00047e-10,0.0597
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,7.91904e-10,0.0302
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,1.72903e-09,0.0175
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,1.94055e-09,0.0183
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,2.73226e-09,0.0172
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,4.51816e-09,0.0125
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,1.18967e-08,0.0072
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,2.22343e-08,0.0052
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,1.2782e-08,0.007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,1.47073e-08,0.0067
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,8.55211e-09,0.0092
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,8.98176e-09,0.0086
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,2.02307e-08,0.0055
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,2.4101e-08,0.0052
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,2.83613e-08,0.0047
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,5.31609e-08,0.0034
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,1.28888e-07,0.0022
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,1.86678e-07,0.0019
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,2.60063e-07,0.0016
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,2.00039e-07,0.0018
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,1.51026e-07,0.0024
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,4.49481e-07,0.0012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,5.89138e-07,0.0011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,3.52545e-07,0.0014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,2.27974e-07,0.0017
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,7.77482e-08,0.003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,7.76111e-08,0.003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,1.57619e-07,0.0022
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,1.14829e-07,0.0025
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,1.81461e-07,0.002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,3.91331e-07,0.0014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,2.83003e-07,0.0017
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,7.07436e-07,0.0011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,5.55911e-07,0.0012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,6.04711e-07,0.0011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05656,3.75455e-07,0.0015
