Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,5.4207e-11,0.4795
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,2.64534e-11,0.1021
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,4.44228e-11,0.0845
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,7.80368e-11,0.055
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,1.42331e-10,0.0999
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,1.83669e-10,0.0415
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,2.41818e-10,0.0364
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,3.2936e-10,0.0277
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,4.52217e-10,0.0286
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,5.86703e-10,0.0244
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,7.42663e-10,0.0189
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,9.09916e-10,0.0202
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,1.05539e-09,0.0168
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,1.24492e-09,0.0187
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,1.40635e-09,0.0178
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,1.5541e-09,0.0174
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,1.79018e-09,0.018
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,1.97343e-09,0.0166
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,2.06397e-09,0.0159
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,2.27817e-09,0.0157
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,2.47455e-09,0.0156
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,2.69223e-09,0.0155
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,2.91907e-09,0.0156
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,3.26665e-09,0.0151
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,3.55634e-09,0.0143
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,3.89211e-09,0.0128
