Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,2.95667e-12,0.7825
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,2.6223e-11,0.1881
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,5.6832e-11,0.1359
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,8.25551e-11,0.127
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,1.69217e-11,0.2445
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,2.00775e-12,0.714
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,8.93725e-12,0.3459
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,2.44821e-11,0.2291
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,1.46511e-10,0.0982
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,5.3999e-11,0.1338
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,3.17276e-10,0.1067
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,4.246e-10,0.0508
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,6.42738e-10,0.0411
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,9.01916e-10,0.0341
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,1.25781e-09,0.0286
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,1.80675e-09,0.0241
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,2.5323e-09,0.021
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,3.53017e-09,0.0176
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,5.07442e-09,0.0152
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,6.99554e-09,0.0125
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,1.00699e-08,0.012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,1.4133e-08,0.0091
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,7.02251e-09,0.0129
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,8.13179e-09,0.0119
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,4.48033e-09,0.0166
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,4.84337e-09,0.0155
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,1.06032e-08,0.0108
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,1.25766e-08,0.0102
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,1.37696e-08,0.0093
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,2.48165e-08,0.0068
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,5.39146e-08,0.0048
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,7.46998e-08,0.0041
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,1.04055e-07,0.0034
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,7.97987e-08,0.004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,6.30911e-08,0.0044
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,1.94185e-07,0.0025
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,2.65015e-07,0.0022
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,1.67173e-07,0.0027
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,1.13585e-07,0.0034
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,4.01954e-08,0.0055
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,4.10989e-08,0.0056
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,8.6461e-08,0.0038
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,6.48989e-08,0.0044
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,1.03939e-07,0.0035
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,2.35916e-07,0.0023
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,1.79189e-07,0.0026
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,4.90315e-07,0.0016
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,4.14431e-07,0.0018
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,4.76994e-07,0.0016
