Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,1.06712e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,1.5962e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,8.01495e-14,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,5.86681e-14,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,2.52136e-13,0.6092
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,1.80512e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,4.059e-13,0.4682
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,4.56227e-12,0.1722
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,4.69513e-12,0.1706
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,3.89018e-12,0.2204
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,1.0872e-11,0.1491
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,1.6703e-11,0.1146
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,1.74889e-11,0.0857
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,1.47961e-11,0.1548
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,2.0759e-11,0.0881
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,3.56119e-11,0.0731
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,4.18175e-11,0.0671
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,8.83262e-11,0.0422
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,1.47924e-10,0.0485
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,1.34774e-10,0.0337
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,6.22581e-11,0.0508
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,7.56247e-11,0.0653
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,3.64258e-11,0.0639
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,4.30954e-11,0.0777
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,8.15584e-11,0.0471
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,8.4299e-11,0.0413
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,1.07169e-10,0.0446
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,1.72774e-10,0.036
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,4.00517e-10,0.0299
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,5.62732e-10,0.017
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,8.40044e-10,0.0147
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,7.25709e-10,0.0161
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,5.78967e-10,0.0179
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,2.05323e-09,0.0097
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,3.03451e-09,0.008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,2.11445e-09,0.01
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,1.55898e-09,0.0112
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,5.82799e-10,0.0188
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,5.88674e-10,0.0176
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,1.2982e-09,0.0121
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,9.96284e-10,0.0145
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,1.70617e-09,0.011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,4.12044e-09,0.0072
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,3.37916e-09,0.0079
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,1.03563e-08,0.0048
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,9.92587e-09,0.0051
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,1.2838e-08,0.0039
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05656,9.14275e-09,0.0047
