Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,1.04441e-11,0.053
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,2.62212e-11,0.0335
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,3.23239e-11,0.0302
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,4.36439e-11,0.026
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,5.63311e-11,0.0229
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,6.66497e-11,0.021
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,8.828e-11,0.0183
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,1.16299e-10,0.0159
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,1.46917e-10,0.0142
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,1.87762e-10,0.0125
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,2.37631e-10,0.0111
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,3.01223e-10,0.0099
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,3.33498e-10,0.0094
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,5.07108e-10,0.0076
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,6.57678e-10,0.0067
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,7.93513e-10,0.0061
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,1.07776e-09,0.0052
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,1.34167e-09,0.0047
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,1.78005e-09,0.0041
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,2.24681e-09,0.0036
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,2.89359e-09,0.0032
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,3.73189e-09,0.0028
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,4.80194e-09,0.0025
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,6.17084e-09,0.0022
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,7.94386e-09,0.0019
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,1.02248e-08,0.0017
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,1.31599e-08,0.0015
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,1.68198e-08,0.0013
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,2.16772e-08,0.0012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,2.79422e-08,0.001
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,3.5817e-08,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,1.70569e-08,0.0013
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,1.87807e-08,0.0013
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,1.02083e-08,0.0017
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,1.06918e-08,0.0017
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,2.29532e-08,0.0011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,2.55112e-08,0.0011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,2.8026e-08,0.001
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,4.78301e-08,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,9.76122e-08,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,1.2515e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,1.60771e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,1.172e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,8.92401e-08,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,2.64759e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,3.40494e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,2.05182e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,1.36378e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,4.7845e-08,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,4.87428e-08,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,1.01198e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,7.495e-08,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,1.19555e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,2.65664e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,1.977e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,5.23179e-07,0.0002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,4.34118e-07,0.0003
