Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,7.47093e-13,0.587
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,1.1103e-11,0.212
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,5.32684e-10,0.0446
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,7.02324e-10,0.0448
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,5.9226e-10,0.0531
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,3.74188e-10,0.062
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,1.59761e-10,0.0839
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,4.37297e-11,0.1361
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,5.8818e-13,0.7111
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,6.4337e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,3.04182e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,1.88653e-12,0.6412
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,5.0257e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,9.76514e-13,0.6199
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,5.28888e-13,0.7073
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,2.58232e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,2.46056e-12,0.4002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,1.87432e-12,0.488
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,2.61248e-12,0.375
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,9.64457e-12,0.2857
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,1.69458e-11,0.1738
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,4.30807e-11,0.1429
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,7.54598e-11,0.1081
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,8.18571e-11,0.1018
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,9.16149e-11,0.1355
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,2.63235e-10,0.0506
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,5.45983e-10,0.0366
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,4.23683e-10,0.0363
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,3.39275e-10,0.0545
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,1.11074e-10,0.0735
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,1.41722e-10,0.0802
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,2.73025e-10,0.0433
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,2.23661e-10,0.0537
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,4.04442e-10,0.0421
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,1.02009e-09,0.0276
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,9.19133e-10,0.0316
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,3.24218e-09,0.0152
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,3.41439e-09,0.0142
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,4.92571e-09,0.0129
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05656,3.59433e-09,0.0144
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.06738,1.07937e-08,0.0086
