Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,2.23082e-07,0.0028
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,3.87878e-08,0.0075
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,1.85873e-09,0.0358
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,1.78767e-09,0.0363
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,1.92452e-09,0.0337
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,1.86611e-09,0.0346
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,1.873e-09,0.0361
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,1.87832e-09,0.0438
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,1.79414e-09,0.0368
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,2.02975e-09,0.0402
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,1.81446e-09,0.0352
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,1.89696e-09,0.0334
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,1.75439e-09,0.0372
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,1.98802e-09,0.0556
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,1.93052e-09,0.0346
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,1.88398e-09,0.035
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,2.01503e-09,0.0343
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,1.92464e-09,0.036
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,1.9259e-09,0.0349
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,1.90655e-09,0.0353
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,1.9474e-09,0.0332
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,1.92604e-09,0.033
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,1.956e-09,0.0424
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,2.07194e-09,0.0346
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,2.21289e-09,0.0338
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,2.07623e-09,0.0372
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,2.24316e-09,0.0353
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,2.10913e-09,0.0332
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,2.23448e-09,0.0596
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,1.98778e-09,0.0304
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,2.08179e-09,0.0384
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,2.24958e-09,0.0369
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,2.21654e-09,0.0314
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,2.38029e-09,0.0786
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,2.23221e-09,0.0333
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,2.26456e-09,0.0342
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,9.76033e-10,0.0547
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,9.91263e-10,0.048
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,5.17803e-10,0.0772
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,4.45057e-10,0.0613
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,8.88551e-10,0.045
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,9.15112e-10,0.0508
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,9.4311e-10,0.0475
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,1.50852e-09,0.0398
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,2.67944e-09,0.0637
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,2.56118e-09,0.0295
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,2.61866e-09,0.0345
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,1.58772e-09,0.0544
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,1.16098e-09,0.0513
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,2.86187e-09,0.0283
