Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,1.41163e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,2.04047e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,2.00171e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,6.87984e-13,0.7388
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,7.89301e-13,0.7131
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,2.03796e-12,0.4766
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,4.34465e-13,0.7085
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,1.35688e-12,0.4018
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,4.07682e-12,0.3023
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,7.22967e-12,0.2592
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,1.61749e-11,0.1799
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,2.37227e-11,0.1564
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,2.36354e-11,0.1269
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,2.12143e-11,0.1481
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,2.31082e-11,0.1475
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,2.06118e-11,0.2398
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,1.5524e-11,0.1763
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,4.08551e-11,0.2127
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,3.95027e-11,0.1032
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,6.19915e-11,0.1023
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,1.26117e-10,0.0615
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,3.88928e-10,0.0471
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,6.26652e-10,0.0285
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,1.25569e-09,0.0215
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,1.22316e-09,0.0203
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,1.15522e-09,0.0233
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,4.4762e-09,0.0107
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,8.7185e-09,0.008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,7.04829e-09,0.0093
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,5.56277e-09,0.0102
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,2.03904e-09,0.0184
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,2.16992e-09,0.0161
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,4.91015e-09,0.0109
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,3.75256e-09,0.0114
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,6.57704e-09,0.0092
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,1.65343e-08,0.0057
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,1.43381e-08,0.0062
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,4.6164e-08,0.0035
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,4.83754e-08,0.0033
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,6.59372e-08,0.0028
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05656,4.95205e-08,0.0033
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.06738,1.5177e-07,0.0018
