Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,4.68273e-07,0.0022
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,7.99317e-08,0.0055
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,3.77169e-09,0.0275
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,3.74322e-09,0.0274
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,3.68528e-09,0.0264
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,3.72648e-09,0.0305
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,3.86175e-09,0.0304
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,3.75642e-09,0.0272
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,3.68105e-09,0.028
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,3.89716e-09,0.0266
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,3.74149e-09,0.028
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,3.60671e-09,0.0285
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,3.76599e-09,0.027
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,3.95588e-09,0.0273
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,3.72354e-09,0.0294
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,3.8648e-09,0.0307
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,3.70693e-09,0.03
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,3.8143e-09,0.0255
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,3.872e-09,0.0257
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,3.73509e-09,0.0251
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,3.97042e-09,0.026
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,3.79274e-09,0.0301
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,4.00778e-09,0.0279
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,4.17847e-09,0.0293
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,4.18171e-09,0.0244
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,4.38479e-09,0.0263
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,4.12301e-09,0.0275
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,4.03305e-09,0.0264
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,4.16185e-09,0.0267
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,4.20475e-09,0.0283
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,4.07135e-09,0.0264
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,4.47075e-09,0.0273
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,4.32949e-09,0.0344
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,4.30735e-09,0.0261
