Energy,Cells,Value,Error
0.00018,34.5,0.0,
0.00019,34.5,0.0,
0.0002,34.5,0.0,
0.00021,34.5,0.0,
0.00022,34.5,0.0,
0.00023,34.5,0.0,
0.00024,34.5,0.0,
0.000255,34.5,0.0,
0.00027,34.5,0.0,
0.00028,34.5,0.0,
0.0003,34.5,0.0,
0.00032,34.5,0.0,
0.00034,34.5,0.0,
0.00036,34.5,0.0,
0.00038,34.5,0.0,
0.0004,34.5,0.0,
0.000425,34.5,0.0,
0.00045,34.5,0.0,
0.000475,34.5,0.0,
0.0005,34.5,0.0,
0.000525,34.5,0.0,
0.00055,34.5,0.0,
0.000575,34.5,0.0,
0.0006,34.5,0.0,
0.00063,34.5,0.0,
0.00066,34.5,0.0,
0.00069,34.5,0.0,
0.00072,34.5,0.0,
0.00076,34.5,0.0,
0.0008,34.5,0.0,
0.00084,34.5,0.0,
0.00088,34.5,0.0,
0.00092,34.5,0.0,
0.00096,34.5,0.0,
0.001,34.5,0.0,
0.00105,34.5,0.0,
0.0011,34.5,0.0,
0.00115,34.5,0.0,
0.0012,34.5,0.0,
0.001275,34.5,0.0,
0.00135,34.5,0.0,
0.001425,34.5,0.0,
0.0015,34.5,0.0,
0.0016,34.5,0.0,
0.0017,34.5,0.0,
0.0018,34.5,0.0,
0.0019,34.5,0.0,
0.002,34.5,0.0,
0.0021,34.5,0.0,
0.0022,34.5,0.0,
0.0023,34.5,0.0,
0.0024,34.5,0.0,
0.00255,34.5,0.0,
0.0027,34.5,0.0,
0.0028,34.5,0.0,
0.003,34.5,0.0,
0.0032,34.5,0.0,
0.0034,34.5,0.0,
0.0036,34.5,0.0,
0.0038,34.5,0.0,
0.004,34.5,0.0,
0.00425,34.5,0.0,
0.0045,34.5,0.0,
0.00475,34.5,0.0,
0.005,34.5,0.0,
0.00525,34.5,0.0,
0.0055,34.5,0.0,
0.00575,34.5,0.0,
0.006,34.5,0.0,
0.0063,34.5,0.0,
0.0066,34.5,0.0,
0.0069,34.5,0.0,
0.0072,34.5,0.0,
0.0076,34.5,0.0,
0.008,34.5,0.0,
0.0084,34.5,0.0,
0.0088,34.5,0.0,
0.0092,34.5,0.0,
0.0096,34.5,0.0,
0.01,34.5,0.0,
0.0105,34.5,0.0,
0.011,34.5,0.0,
0.0115,34.5,0.0,
0.012,34.5,0.0,
0.01275,34.5,0.0,
0.0135,34.5,0.0,
0.01425,34.5,0.0,
0.015,34.5,0.0,
0.016,34.5,0.0,
0.017,34.5,0.0,
0.018,34.5,0.0,
0.019,34.5,0.0,
0.02,34.5,0.0,
0.021,34.5,0.0,
0.022,34.5,0.0,
0.023,34.5,0.0,
0.024,34.5,0.0,
0.0255,34.5,0.0,
0.027,34.5,0.0,
0.028,34.5,0.0,
0.03,34.5,0.0,
0.032,34.5,0.0,
0.034,34.5,0.0,
0.036,34.5,0.0,
0.038,34.5,0.0,
0.04,34.5,0.0,
0.0425,34.5,0.0,
0.045,34.5,0.0,
0.0475,34.5,0.0,
0.05,34.5,0.0,
0.0525,34.5,0.0,
0.055,34.5,0.0,
0.0575,34.5,0.0,
0.06,34.5,0.0,
0.063,34.5,0.0,
0.066,34.5,0.0,
0.069,34.5,0.0,
0.072,34.5,0.0,
0.076,34.5,0.0,
0.08,34.5,0.0,
0.084,34.5,0.0,
0.088,34.5,0.0,
0.092,34.5,0.0,
0.096,34.5,0.0,
0.1,34.5,0.0,
0.105,34.5,0.0,
0.11,34.5,0.0,
0.115,34.5,0.0,
0.12,34.5,0.0,
0.1275,34.5,0.0,
0.135,34.5,0.0,
0.1425,34.5,0.0,
0.15,34.5,0.0,
0.16,34.5,0.0,
0.17,34.5,0.0,
0.18,34.5,0.0,
0.19,34.5,0.0,
0.2,34.5,0.0,
0.21,34.5,0.0,
0.22,34.5,0.0,
0.23,34.5,0.0,
0.24,34.5,0.0,
0.255,34.5,0.0,
0.27,34.5,0.0,
0.28,34.5,0.0,
0.3,34.5,0.0,
0.32,34.5,0.0,
0.34,34.5,0.0,
0.36,34.5,0.0,
0.38,34.5,0.0,
0.4,34.5,0.0,
0.425,34.5,0.0001341361448728966,
0.45,34.5,0.0002192348627037513,
0.475,34.5,0.00042100398171304797,
0.5,34.5,0.0008238403108093595,
0.525,34.5,0.0012869364207667945,
0.55,34.5,0.0018800674577595634,
0.575,34.5,0.004391092634228571,
0.6,34.5,0.01019946995560124,
0.63,34.5,0.017161983519516553,
0.66,34.5,0.029445434653609198,
0.69,34.5,0.045787746121454864,
0.72,34.5,0.0839232677639337,
0.76,34.5,0.21355891660847698,
0.8,34.5,0.3172511118022524,
0.84,34.5,0.44747006495887653,
0.88,34.5,0.6601052740150352,
0.92,34.5,0.8150196327656163,
0.96,34.5,1.084747933583527,
1.0,34.5,1.3516820969608163,
1.1,34.5,2.903274266745509,
1.2,34.5,4.804124617775572,
1.3,34.5,6.465819300969263,
1.4,34.5,7.95169029854754,
1.5,34.5,9.35601297760518,
1.6,34.5,11.088148720566016,
1.7,34.5,13.088355179428298,
1.8,34.5,15.155854906506258,
1.9,34.5,17.579735390624283,
2.0,34.5,20.644593703270615,
2.1,34.5,22.948987691618676,
2.2,34.5,25.740605459185982,
2.3,34.5,28.417974051403437,
2.4,34.5,31.168215187885473,
2.5,34.5,33.916026639636534,
2.6,34.5,36.99615597075866,
2.7,34.5,40.99085462994926,
2.8,34.5,44.07988380625263,
2.9,34.5,46.45984098973403,
3.0,34.5,48.99009667090709,
3.1,34.5,51.936215390867424,
3.2,34.5,55.24933349002542,
3.3,34.5,57.65519831180488,
3.4,34.5,59.89063964725432,
3.5,34.5,61.94318601463797,
3.6,34.5,63.51589754403425,
3.7,34.5,64.88325391973495,
3.8,34.5,66.39312660292232,
3.9,34.5,67.89346592313194,
4.0,34.5,69.42263210284973,
4.1,34.5,70.46792386874408,
4.2,34.5,72.40626335528985,
4.3,34.5,73.43178558642319,
4.4,34.5,75.28726832422652,
4.5,34.5,77.00001698280064,
4.6,34.5,77.96733926579475,
4.7,34.5,79.14159329790986,
4.8,34.5,80.69945765383342,
4.9,34.5,81.43378396972581,
5.0,34.5,83.00293466116634,
5.1,34.5,83.90640033001425,
5.2,34.5,84.73001036070411,
5.3,34.5,85.3108777889881,
5.4,34.5,86.11561096908473,
5.5,34.5,86.98341516526456,
5.6,34.5,87.55176611765107,
5.7,34.5,88.40897238898768,
5.8,34.5,88.69662258431121,
5.9,34.5,89.25822441244503,
6.0,34.5,89.63809032211805,
6.1,34.5,90.01226627010442,
6.2,34.5,90.5315870845031,
6.3,34.5,90.92100255505208,
6.4,34.5,91.29039472376815,
6.5,34.5,92.05066827282087,
6.6,34.5,92.77182839712106,
6.7,34.5,92.95264373503379,
6.8,34.5,93.2509487278209,
6.9,34.5,93.68679025425607,
7.0,34.5,94.1672748079382,
7.1,34.5,94.68803993492695,
7.2,34.5,95.07990488763805,
7.3,34.5,95.42598468130201,
7.4,34.5,95.65833003282579,
7.5,34.5,96.01520455579617,
7.6,34.5,96.15737458821452,
7.7,34.5,96.25984600181347,
7.8,34.5,96.5419816226926,
7.9,34.5,96.86212228214531,
8.0,34.5,96.95273287477086,
8.1,34.5,97.06841376434554,
8.2,34.5,97.33874534688331,
8.3,34.5,97.52123806714364,
8.4,34.5,97.66196720652822,
8.5,34.5,97.81410416566632,
8.6,34.5,98.0214764076302,
8.7,34.5,98.36700367298869,
8.8,34.5,98.36700367298869,
8.9,34.5,98.46989056267662,
9.0,34.5,98.46989056267662,
9.1,34.5,98.54940055568463,
9.2,34.5,98.69816295269638,
9.3,34.5,98.79905336144205,
9.4,34.5,98.99559757841988,
9.5,34.5,99.05247577806541,
9.6,34.5,99.05247577806541,
9.7,34.5,99.13235877267375,
9.8,34.5,99.20324113517871,
9.9,34.5,99.2143464141891,
10.0,34.5,99.35547753141415,
10.1,34.5,99.35547753141415,
10.2,34.5,99.5232695791922,
10.3,34.5,99.66712401304738,
10.4,34.5,99.73496773983712,
10.5,34.5,99.73496773983712,
10.6,34.5,99.74434578296874,
10.7,34.5,99.74434578296874,
10.8,34.5,99.74434578296874,
10.9,34.5,99.74434578296874,
11.0,34.5,99.74434578296874,
11.1,34.5,99.74434578296874,
11.2,34.5,99.74434578296874,
11.3,34.5,99.8055938155971,
11.4,34.5,99.85460496604873,
11.5,34.5,99.90575549890013,
11.6,34.5,99.90575549890013,
11.7,34.5,99.90575549890013,
11.8,34.5,99.90575549890013,
11.9,34.5,99.90575549890013,
12.0,34.5,99.90575549890013,
12.1,34.5,99.90575549890013,
12.2,34.5,99.90575549890013,
12.3,34.5,99.90575549890013,
12.4,34.5,99.90575549890013,
12.5,34.5,99.90575549890013,
12.6,34.5,99.90575549890013,
12.7,34.5,99.90575549890013,
12.8,34.5,99.90575549890013,
12.9,34.5,99.90575549890013,
13.0,34.5,99.90575549890013,
13.1,34.5,99.95038610775845,
13.2,34.5,99.95038610775845,
13.3,34.5,99.95038610775845,
13.4,34.5,99.95038610775845,
13.5,34.5,99.95038610775845,
13.6,34.5,99.95038610775845,
13.7,34.5,99.95038610775845,
13.8,34.5,99.95038610775845,
13.9,34.5,99.95038610775845,
14.0,34.5,99.95038610775845,
14.1,34.5,99.95038610775845,
14.2,34.5,99.95038610775845,
14.3,34.5,99.95038610775845,
14.4,34.5,100.0,
14.5,34.5,100.0,
14.6,34.5,100.0,
14.7,34.5,100.0,
14.8,34.5,100.0,
14.9,34.5,100.0,
15.0,34.5,100.0,
15.1,34.5,100.0,
15.2,34.5,100.0,
15.3,34.5,100.0,
15.4,34.5,100.0,
15.5,34.5,100.0,
15.6,34.5,100.0,
15.7,34.5,100.0,
15.8,34.5,100.0,
15.9,34.5,100.0,
16.0,34.5,100.0,
16.1,34.5,100.0,
16.2,34.5,100.0,
16.3,34.5,100.0,
16.4,34.5,100.0,
16.5,34.5,100.0,
16.6,34.5,100.0,
16.7,34.5,100.0,
16.8,34.5,100.0,
16.9,34.5,100.0,
17.0,34.5,100.0,
17.1,34.5,100.0,
17.2,34.5,100.0,
17.3,34.5,100.0,
17.4,34.5,100.0,
17.5,34.5,100.0,
17.6,34.5,100.0,
17.7,34.5,100.0,
17.8,34.5,100.0,
17.9,34.5,100.0,
18.0,34.5,100.0,
18.1,34.5,100.0,
18.2,34.5,100.0,
18.3,34.5,100.0,
18.4,34.5,100.0,
18.5,34.5,100.0,
18.6,34.5,100.0,
18.7,34.5,100.0,
18.8,34.5,100.0,
18.9,34.5,100.0,
19.0,34.5,100.0,
19.1,34.5,100.0,
19.2,34.5,100.0,
19.3,34.5,100.0,
19.4,34.5,100.0,
19.5,34.5,100.0,
19.6,34.5,100.0,
19.7,34.5,100.0,
19.8,34.5,100.0,
19.9,34.5,100.0,
20.0,34.5,100.0,
