Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,8.10661e-13,0.7238
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,7.21021e-13,0.7251
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,4.02135e-12,0.4993
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,1.91933e-12,0.583
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,5.52268e-12,0.477
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,5.73426e-12,0.3541
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,1.02537e-11,0.2411
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,1.31084e-11,0.2231
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,2.28696e-11,0.1717
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,5.01316e-11,0.1629
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,7.37559e-11,0.1077
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,1.39446e-10,0.0766
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,1.92339e-10,0.0793
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,1.42115e-10,0.0909
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,1.51239e-10,0.087
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,7.52571e-11,0.12
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,9.38085e-11,0.099
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,2.31945e-10,0.0828
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,2.25214e-10,0.0619
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,2.81683e-10,0.0559
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,5.39087e-10,0.0434
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,1.23811e-09,0.0286
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,1.81383e-09,0.0275
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,2.37027e-09,0.0217
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,1.8199e-09,0.0262
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,1.38377e-09,0.0257
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,4.07962e-09,0.0168
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,5.07816e-09,0.0146
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,2.69393e-09,0.0196
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,1.84448e-09,0.0233
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,6.41211e-10,0.039
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,6.63612e-10,0.038
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,1.41946e-09,0.0321
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,9.77452e-10,0.0304
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,1.51913e-09,0.0283
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,3.402e-09,0.0195
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,2.47529e-09,0.0223
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,6.20459e-09,0.0138
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,5.00788e-09,0.0148
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,5.29358e-09,0.0137
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05656,3.38987e-09,0.0177
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.06738,8.56096e-09,0.0111
