Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,3.6158e-06,0.0022
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,1.30688e-06,0.0038
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,1.47922e-07,0.0115
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,1.45981e-07,0.0118
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,1.44741e-07,0.0151
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,1.42347e-07,0.0119
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,1.40046e-07,0.0118
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,1.38358e-07,0.0119
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,1.39389e-07,0.0127
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,1.38239e-07,0.0125
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,1.33286e-07,0.012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,1.33012e-07,0.0121
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,1.33876e-07,0.0127
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,1.31519e-07,0.0123
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,1.35173e-07,0.0163
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,1.29085e-07,0.0164
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,1.23888e-07,0.0121
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,1.27182e-07,0.0151
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,1.23029e-07,0.0154
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,1.2214e-07,0.0138
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,1.2088e-07,0.0136
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,1.21386e-07,0.0128
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,1.17632e-07,0.0127
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,1.1669e-07,0.0143
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,1.11648e-07,0.0133
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,1.10386e-07,0.0133
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,1.09273e-07,0.0137
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,1.11151e-07,0.0227
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,1.06458e-07,0.0142
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,1.02489e-07,0.0134
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,1.02392e-07,0.0132
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,1.03268e-07,0.0186
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,9.97161e-08,0.0144
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,9.80893e-08,0.0154
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,9.58631e-08,0.0143
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,9.62469e-08,0.0143
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,3.82125e-08,0.0272
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,3.64523e-08,0.0208
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,1.9613e-08,0.0336
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,1.85385e-08,0.0414
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,3.22851e-08,0.0283
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,3.5507e-08,0.0231
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,3.53987e-08,0.0225
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,5.56017e-08,0.0178
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,9.29937e-08,0.0143
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,9.10085e-08,0.0139
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,9.20016e-08,0.014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,5.53306e-08,0.0194
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,3.76632e-08,0.0237
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,9.08872e-08,0.0139
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,9.4262e-08,0.0135
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,4.87905e-08,0.0199
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,2.93154e-08,0.0238
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,9.87595e-09,0.054
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,9.44458e-09,0.0399
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,1.90278e-08,0.0298
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,1.36064e-08,0.0344
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,1.96334e-08,0.0342
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,4.51463e-08,0.0224
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,3.06022e-08,0.0245
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,6.92987e-08,0.0167
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,5.11712e-08,0.02
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,5.70343e-08,0.0184
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05656,2.86508e-08,0.0256
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.06738,7.49143e-08,0.0157
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.07202,2.8929e-08,0.0235
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0795,4.62666e-08,0.0197
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0825,1.7827e-08,0.0406
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.08652,2.07088e-08,0.0293
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.09804,5.53623e-08,0.0171
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1111,6.33663e-08,0.0157
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1168,2.67655e-08,0.0264
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1228,2.76765e-08,0.0263
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1291,2.97047e-08,0.027
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1357,2.1608e-08,0.0265
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1426,2.72752e-08,0.0241
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.15,2.91649e-08,0.0246
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1576,3.11301e-08,0.0237
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1657,3.0944e-08,0.0241
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1742,2.39578e-08,0.028
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1832,2.37265e-08,0.0355
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1925,2.14238e-08,0.029
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2024,2.29693e-08,0.0298
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2128,2.39705e-08,0.0293
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2237,2.10454e-08,0.0282
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2352,2.72605e-08,0.0251
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2472,2.46721e-08,0.0251
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2732,4.8472e-08,0.0194
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2872,2.94548e-08,0.0277
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2945,1.38279e-08,0.035
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2972,4.86916e-09,0.0608
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2985,2.61843e-09,0.0756
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.302,6.60958e-09,0.0493
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.3337,5.7955e-08,0.0162
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.3688,4.86825e-08,0.0197
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.3877,2.22141e-08,0.0301
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.4076,2.13707e-08,0.027
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.4505,3.25451e-08,0.0274
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.4979,7.22358e-08,0.0163
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.5234,4.60377e-08,0.0194
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.5502,5.07781e-08,0.0175
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.5784,5.0841e-08,0.0176
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.6081,5.00616e-08,0.0195
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.6393,5.41263e-08,0.0186
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.6721,5.60226e-08,0.0171
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.7065,5.84143e-08,0.0164
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.7427,5.79539e-08,0.0157
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.7808,5.55136e-08,0.0168
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.8209,5.30511e-08,0.0195
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.8629,4.28162e-08,0.0187
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.9072,3.47094e-08,0.0205
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.9617,2.73219e-08,0.025
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.003,1.56611e-08,0.034
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.108,6.05769e-08,0.0195
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.165,5.08987e-08,0.0182
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.225,6.0851e-08,0.0169
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.287,5.72213e-08,0.0173
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.353,4.15207e-08,0.0213
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.423,6.77176e-08,0.0163
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.496,6.88736e-08,0.0151
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.572,6.98801e-08,0.0166
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.653,5.963e-08,0.0153
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.738,7.31407e-08,0.0143
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.827,8.62125e-08,0.0131
