Energy,Cells,Value,Error
0.00018,34.5,0.0,
0.00019,34.5,0.0,
0.0002,34.5,0.0,
0.00021,34.5,0.0,
0.00022,34.5,0.0,
0.00023,34.5,0.0,
0.00024,34.5,0.0,
0.000255,34.5,0.0,
0.00027,34.5,0.0,
0.00028,34.5,0.0,
0.0003,34.5,0.0,
0.00032,34.5,0.0,
0.00034,34.5,0.0,
0.00036,34.5,0.0,
0.00038,34.5,0.0,
0.0004,34.5,0.0,
0.000425,34.5,0.0,
0.00045,34.5,0.0,
0.000475,34.5,0.0,
0.0005,34.5,0.0,
0.000525,34.5,0.0,
0.00055,34.5,0.0,
0.000575,34.5,0.0,
0.0006,34.5,0.0,
0.00063,34.5,0.0,
0.00066,34.5,0.0,
0.00069,34.5,0.0,
0.00072,34.5,0.0,
0.00076,34.5,0.0,
0.0008,34.5,0.0,
0.00084,34.5,0.0,
0.00088,34.5,0.0,
0.00092,34.5,0.0,
0.00096,34.5,0.0,
0.001,34.5,0.0,
0.00105,34.5,0.0,
0.0011,34.5,0.0,
0.00115,34.5,0.0,
0.0012,34.5,0.0,
0.001275,34.5,0.0,
0.00135,34.5,0.0,
0.001425,34.5,0.0,
0.0015,34.5,0.0,
0.0016,34.5,0.0,
0.0017,34.5,0.0,
0.0018,34.5,0.0,
0.0019,34.5,0.0,
0.002,34.5,0.0,
0.0021,34.5,0.0,
0.0022,34.5,0.0,
0.0023,34.5,0.0,
0.0024,34.5,0.0,
0.00255,34.5,0.0,
0.0027,34.5,0.0,
0.0028,34.5,0.0,
0.003,34.5,0.0,
0.0032,34.5,0.0,
0.0034,34.5,0.0,
0.0036,34.5,0.0,
0.0038,34.5,0.0,
0.004,34.5,0.0,
0.00425,34.5,0.0,
0.0045,34.5,0.0,
0.00475,34.5,0.0,
0.005,34.5,0.0,
0.00525,34.5,0.0,
0.0055,34.5,0.0,
0.00575,34.5,0.0,
0.006,34.5,0.0,
0.0063,34.5,0.0,
0.0066,34.5,0.0,
0.0069,34.5,0.0,
0.0072,34.5,0.0,
0.0076,34.5,0.0,
0.008,34.5,0.0,
0.0084,34.5,0.0,
0.0088,34.5,0.0,
0.0092,34.5,0.0,
0.0096,34.5,0.0,
0.01,34.5,0.0,
0.0105,34.5,0.0,
0.011,34.5,0.0,
0.0115,34.5,0.0,
0.012,34.5,0.0,
0.01275,34.5,0.0,
0.0135,34.5,0.0,
0.01425,34.5,0.0,
0.015,34.5,0.0,
0.016,34.5,0.0,
0.017,34.5,0.0,
0.018,34.5,0.0,
0.019,34.5,0.0,
0.02,34.5,0.0,
0.021,34.5,0.0,
0.022,34.5,0.0,
0.023,34.5,0.0,
0.024,34.5,0.0,
0.0255,34.5,0.0,
0.027,34.5,0.0,
0.028,34.5,0.0,
0.03,34.5,0.0,
0.032,34.5,0.0,
0.034,34.5,0.0,
0.036,34.5,0.0,
0.038,34.5,0.0,
0.04,34.5,0.0,
0.0425,34.5,0.0,
0.045,34.5,0.0,
0.0475,34.5,0.0,
0.05,34.5,0.0,
0.0525,34.5,0.0,
0.055,34.5,0.0,
0.0575,34.5,0.0,
0.06,34.5,0.0,
0.063,34.5,0.0,
0.066,34.5,0.0,
0.069,34.5,0.0,
0.072,34.5,0.0,
0.076,34.5,0.0,
0.08,34.5,0.0,
0.084,34.5,0.0,
0.088,34.5,0.0,
0.092,34.5,0.0,
0.096,34.5,0.0,
0.1,34.5,0.0,
0.105,34.5,0.0,
0.11,34.5,0.0,
0.115,34.5,0.0,
0.12,34.5,0.0,
0.1275,34.5,0.0,
0.135,34.5,0.0,
0.1425,34.5,0.0,
0.15,34.5,0.0,
0.16,34.5,0.0,
0.17,34.5,0.0,
0.18,34.5,0.0,
0.19,34.5,0.0,
0.2,34.5,0.0,
0.21,34.5,0.0,
0.22,34.5,0.0,
0.23,34.5,0.0,
0.24,34.5,0.0,
0.255,34.5,0.0,
0.27,34.5,0.0,
0.28,34.5,0.0,
0.3,34.5,0.0,
0.32,34.5,0.0,
0.34,34.5,0.0,
0.36,34.5,0.0,
0.38,34.5,0.0,
0.4,34.5,0.0,
0.425,34.5,1.747758610224117e-05,0.02185071662686384
0.45,34.5,0.00010393631591770892,0.01463259068793388
0.475,34.5,0.00033114546783235134,0.012034802973445028
0.5,34.5,0.0005704435676165286,0.011409936606659971
0.525,34.5,0.0007923308278867899,0.011223463678268005
0.55,34.5,0.0011515977765815298,0.01094825806096044
0.575,34.5,0.002476426519872059,0.011233444345761118
0.6,34.5,0.005300236990146364,0.01135259332326892
0.63,34.5,0.01423296671869407,0.011012657981259505
0.66,34.5,0.03371303717065738,0.010482616809255167
0.69,34.5,0.04346855081776168,0.010485934386627087
0.72,34.5,0.07086377083405186,0.010311806258652545
0.76,34.5,0.09617886048796254,0.01049417139048113
0.8,34.5,0.1290353113801533,0.010721807534831842
0.84,34.5,0.2084562705186165,0.010787481310063653
0.88,34.5,0.2896691569458391,0.010789769890646428
0.92,34.5,0.4188216378559345,0.010709116130279434
0.96,34.5,0.6153487864183675,0.010585821057179718
1.0,34.5,0.7323495239119233,0.01056133735922361
1.1,34.5,1.2528240366206347,0.010959457360773518
1.2,34.5,2.5465943748482096,0.011135164486535412
1.3,34.5,3.6457567301954796,0.011054374647275876
1.4,34.5,4.937313742141053,0.011005217518229837
1.5,34.5,6.250968098349194,0.0110363322368793
1.6,34.5,7.751860940303942,0.011125662218122116
1.7,34.5,9.764375237553583,0.011189930127720635
1.8,34.5,12.09056629708702,0.011221573950974957
1.9,34.5,14.312364404366068,0.01126193753372066
2.0,34.5,16.494325115710964,0.01138045610651945
2.1,34.5,18.878774836870903,0.011509193855180748
2.2,34.5,21.51042597902681,0.011609935023247657
2.3,34.5,24.723779397791688,0.011780317731134438
2.4,34.5,27.86366450370288,0.011925994385867866
2.5,34.5,30.42851579898287,0.011944437174744166
2.6,34.5,32.512951433973605,0.012083840060198836
2.7,34.5,35.38346841465324,0.012175453284227717
2.8,34.5,37.987465983279044,0.012213062744162432
2.9,34.5,40.80130348028939,0.012263229598289434
3.0,34.5,43.844400459559786,0.012344369037546437
3.1,34.5,46.33010459419483,0.01239392693052741
3.2,34.5,48.87122982441716,0.012424519757787272
3.3,34.5,51.91973192729956,0.012494737211332723
3.4,34.5,55.28043317732618,0.0126099225634663
3.5,34.5,57.88686701500442,0.01263891501424297
3.6,34.5,60.55106780164328,0.012642414644477008
3.7,34.5,62.54115034047471,0.01270007790009033
3.8,34.5,64.54725751021634,0.012718501251371231
3.9,34.5,66.31271529927079,0.012830113317361651
4.0,34.5,67.79300203638297,0.01282645345453519
4.1,34.5,69.24321255519304,0.012845284304945784
4.2,34.5,70.61111495644472,0.012860476772918038
4.3,34.5,71.84681229483073,0.012871614811993668
4.4,34.5,73.19024647931339,0.012890749980374438
4.5,34.5,75.09040257454951,0.012912158161834648
4.6,34.5,76.29583035370861,0.012923493233959022
4.7,34.5,77.54836977982974,0.012934059233373632
4.8,34.5,78.75615579807162,0.012941090082797079
4.9,34.5,79.9696403573828,0.012952473391796232
5.0,34.5,81.09561096158893,0.012959578282610221
5.1,34.5,82.1119510685778,0.01300667285013416
5.2,34.5,83.20107084297389,0.013058949908352983
5.3,34.5,83.83846620535009,0.0130753386466072
5.4,34.5,84.47472072002714,0.013075485490704765
5.5,34.5,85.63757770102951,0.013294049908630357
5.6,34.5,86.34924446566133,0.013291316207543515
5.7,34.5,87.0298017961072,0.013291890455585476
5.8,34.5,87.60473590177715,0.013294943193347267
5.9,34.5,88.58346358168076,0.01329897943254722
6.0,34.5,89.12213208231307,0.013296469290818654
6.1,34.5,89.751840625679,0.013297207233788277
6.2,34.5,90.54354285403883,0.013306585631806984
6.3,34.5,91.06713633610588,0.013310373430009823
6.4,34.5,91.42595925711618,0.013310282218167954
6.5,34.5,91.85677804068143,0.013309855165079204
6.6,34.5,92.17410425226011,0.013309923469727992
6.7,34.5,92.63096786670972,0.013313482582201431
6.8,34.5,93.07296454251315,0.013310427994626223
6.9,34.5,93.63998740011726,0.013307702288462543
7.0,34.5,93.88074161344939,0.013306648254148838
7.1,34.5,94.12510224812168,0.013305376231713021
7.2,34.5,94.4607584427139,0.013308061905699374
7.3,34.5,94.76740965901594,0.013306478510800029
7.4,34.5,95.03545958557449,0.013305264317709786
7.5,34.5,95.38133733461969,0.01330614588571175
7.6,34.5,95.61088218362589,0.013305673952668984
7.7,34.5,95.95117457221491,0.013304269854922732
7.8,34.5,96.15667925457132,0.013302371856835957
7.9,34.5,96.40314434513938,0.013302640323652012
8.0,34.5,96.57063738422296,0.013301548665671768
8.1,34.5,96.89420772737303,0.0133055988151571
8.2,34.5,97.01208549695403,0.013304521211353724
8.3,34.5,97.15568330696003,0.013303915044277824
8.4,34.5,97.32276739468838,0.01330201081492272
8.5,34.5,97.52041334438708,0.013300309613488258
8.6,34.5,97.63008794711578,0.013299300464724675
8.7,34.5,97.71262931235488,0.013298302950309687
8.8,34.5,97.91150813557408,0.013296887783844859
8.9,34.5,98.0044396000006,0.013296508852986456
9.0,34.5,98.09403203816865,0.013295446573686667
9.1,34.5,98.16982607761778,0.013294281634306846
9.2,34.5,98.32980733253729,0.013299320425343162
9.3,34.5,98.41838955508399,0.013298419661696412
9.4,34.5,98.52619922915233,0.013296819466494629
9.5,34.5,98.60492106453414,0.013296586272010963
9.6,34.5,98.735560573723,0.013295107834486744
9.7,34.5,98.83216333583592,0.013293809741614699
9.8,34.5,98.91459539718895,0.013294452882601625
9.9,34.5,98.99237757833622,0.013293960207197062
10.0,34.5,98.9929986560218,0.013293919874190142
10.1,34.5,99.0425391406106,0.013293033781658711
10.2,34.5,99.20518703877865,0.013291658620867494
10.3,34.5,99.24469487575527,0.013291017849416595
10.4,34.5,99.25571336391259,0.01329074213139037
10.5,34.5,99.323866473405,0.013289874312714394
10.6,34.5,99.36562229187872,0.013289298590410193
10.7,34.5,99.42321633633514,0.013288603572025858
10.8,34.5,99.47798037003514,0.01328791232918433
10.9,34.5,99.50288253252107,0.013287431314818535
11.0,34.5,99.52628947977428,0.013286926411318536
11.1,34.5,99.5668147780123,0.013286298457707587
11.2,34.5,99.57907172564506,0.013286049744226548
11.3,34.5,99.6035943899929,0.013285556854434511
11.4,34.5,99.65009324159328,0.013284510996940927
11.5,34.5,99.66555779072132,0.013284385330061764
11.6,34.5,99.69384811357517,0.01328401568653711
11.7,34.5,99.72233772249439,0.013283681882746815
11.8,34.5,99.72233772249439,0.013283681882746815
11.9,34.5,99.72233772249439,0.013283681882746815
12.0,34.5,99.7601792852048,0.013282973049930164
12.1,34.5,99.77030649770876,0.01328268609806025
12.2,34.5,99.79680064497552,0.013282248064166972
12.3,34.5,99.82128979359352,0.013281750940341518
12.4,34.5,99.85059434503863,0.013281022464232965
12.5,34.5,99.86224217586546,0.013280759598329408
12.6,34.5,99.87308268137772,0.013280481942598165
12.7,34.5,99.8846188921908,0.013280216794968817
12.8,34.5,99.8846188921908,0.013280216794968817
12.9,34.5,99.89569571703971,0.013279943033975646
13.0,34.5,99.91602834541723,0.013279372754479076
13.1,34.5,99.91602834541723,0.013279372754479076
13.2,34.5,99.91602834541723,0.013279372754479076
13.3,34.5,99.93274123781688,0.013278709838391977
13.4,34.5,99.93274123781688,0.013278709838391977
13.5,34.5,99.93274123781688,0.013278709838391977
13.6,34.5,99.93274123781688,0.013278709838391977
13.7,34.5,99.93274123781688,0.013278709838391977
13.8,34.5,99.93274123781688,0.013278709838391977
13.9,34.5,99.9559641581988,0.01327800580299082
14.0,34.5,99.98200501327042,0.01327712859386611
14.1,34.5,99.98200501327042,0.01327712859386611
14.2,34.5,99.98200501327042,0.01327712859386611
14.3,34.5,99.98200501327042,0.01327712859386611
14.4,34.5,99.98892212236579,0.013276849525803864
14.5,34.5,99.98892212236579,0.013276849525803864
14.6,34.5,99.98892212236579,0.013276849525803864
14.7,34.5,99.98892212236579,0.013276849525803864
14.8,34.5,99.98892212236579,0.013276849525803864
14.9,34.5,99.99303500775183,0.013276640170709172
15.0,34.5,99.99303500775183,0.013276640170709172
15.1,34.5,99.99303500775183,0.013276640170709172
15.2,34.5,99.99303500775183,0.013276640170709172
15.3,34.5,99.99874621940192,0.013276383869407812
15.4,34.5,99.99874621940192,0.013276383869407812
15.5,34.5,99.99874621940192,0.013276383869407812
15.6,34.5,99.99874621940192,0.013276383869407812
15.7,34.5,99.99874621940192,0.013276383869407812
15.8,34.5,99.99874621940192,0.013276383869407812
15.9,34.5,99.99874621940192,0.013276383869407812
16.0,34.5,99.99874621940192,0.013276383869407812
16.1,34.5,99.99874621940192,0.013276383869407812
16.2,34.5,99.99874621940192,0.013276383869407812
16.3,34.5,99.99874621940192,0.013276383869407812
16.4,34.5,99.99874621940192,0.013276383869407812
16.5,34.5,99.99874621940192,0.013276383869407812
16.6,34.5,99.99874621940192,0.013276383869407812
16.7,34.5,99.99874621940192,0.013276383869407812
16.8,34.5,99.99874621940192,0.013276383869407812
16.9,34.5,99.99874621940192,0.013276383869407812
17.0,34.5,99.99874621940192,0.013276383869407812
17.1,34.5,100.0,0.013276306560530604
17.2,34.5,100.0,0.013276306560530604
17.3,34.5,100.0,0.013276306560530604
17.4,34.5,100.0,0.013276306560530604
17.5,34.5,100.0,0.013276306560530604
17.6,34.5,100.0,0.013276306560530604
17.7,34.5,100.0,0.013276306560530604
17.8,34.5,100.0,0.013276306560530604
17.9,34.5,100.0,0.013276306560530604
18.0,34.5,100.0,0.013276306560530604
18.1,34.5,100.0,0.013276306560530604
18.2,34.5,100.0,0.013276306560530604
18.3,34.5,100.0,0.013276306560530604
18.4,34.5,100.0,0.013276306560530604
18.5,34.5,100.0,0.013276306560530604
18.6,34.5,100.0,0.013276306560530604
18.7,34.5,100.0,0.013276306560530604
18.8,34.5,100.0,0.013276306560530604
18.9,34.5,100.0,0.013276306560530604
19.0,34.5,100.0,0.013276306560530604
19.1,34.5,100.0,0.013276306560530604
19.2,34.5,100.0,0.013276306560530604
19.3,34.5,100.0,0.013276306560530604
19.4,34.5,100.0,0.013276306560530604
19.5,34.5,100.0,0.013276306560530604
19.6,34.5,100.0,0.013276306560530604
19.7,34.5,100.0,0.013276306560530604
19.8,34.5,100.0,0.013276306560530604
19.9,34.5,100.0,0.013276306560530604
20.0,34.5,100.0,0.013276306560530604
