Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,1.35381e-11,0.5329
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,1.44888e-09,0.0633
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,1.266e-09,0.0767
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,2.12453e-09,0.0664
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,3.52937e-09,0.0533
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,4.30155e-09,0.038
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,6.31269e-09,0.035
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,8.67505e-09,0.0293
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,1.10808e-08,0.0275
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,1.39276e-08,0.0255
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,1.65631e-08,0.0208
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,2.02644e-08,0.0199
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,2.3602e-08,0.0192
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,2.65246e-08,0.0155
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,3.20783e-08,0.0157
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,3.38509e-08,0.0146
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,3.7226e-08,0.0158
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,4.14465e-08,0.0167
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,4.32318e-08,0.0138
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,4.70697e-08,0.0137
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,4.82519e-08,0.0148
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,7.26437e-08,0.0111
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,7.50348e-08,0.0111
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,7.97789e-08,0.0108
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,8.12098e-08,0.0123
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,8.50162e-08,0.012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,9.92191e-08,0.0116
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,9.7003e-08,0.0143
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,3.95576e-08,0.0177
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,8.10047e-08,0.0124
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,1.25595e-07,0.0111
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,1.41694e-07,0.0106
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,1.4778e-07,0.009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,1.40137e-07,0.0101
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,1.91426e-07,0.0085
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,1.60127e-07,0.0095
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,3.13473e-08,0.0206
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,2.30921e-08,0.0276
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,1.87539e-08,0.0321
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,2.53423e-08,0.0506
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,5.84387e-08,0.0165
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,6.23488e-08,0.0156
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,5.3548e-08,0.0172
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,5.79297e-08,0.017
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,1.03243e-07,0.0127
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,1.08491e-07,0.0127
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,7.43133e-08,0.0234
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,1.49818e-07,0.0108
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,1.14189e-07,0.0121
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,2.07157e-07,0.0087
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,2.79292e-07,0.0084
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,3.24744e-07,0.0072
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,3.24133e-07,0.0067
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,1.15893e-07,0.0123
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,1.71208e-07,0.0091
