energy low [eV],Energy,Cells,Value,Error
0.0015845999999999998,0.0020347,PF_coil_3,2.4853694415284903e-15,0.003966785205921752
0.0020347,0.0022486999999999997,PF_coil_3,1.5202927811437773e-15,0.0060853668574793055
0.0022486999999999997,0.0024852,PF_coil_3,2.2586798417296867e-15,0.005363911858420973
0.0024852,0.0026125999999999996,PF_coil_3,1.1862042112664486e-15,0.009167230852692585
0.0026125999999999996,0.0027465,PF_coil_3,1.3155488940752237e-15,0.008645726764840624
0.0027465,0.0030354,PF_coil_3,3.1668977953371953e-15,0.005875465558908098
0.0030354,0.0033545999999999997,PF_coil_3,4.1024975479761e-15,0.006125309804945133
0.0033545999999999997,0.0037074,PF_coil_3,5.399571649031713e-15,0.005843019728318533
0.0037074,0.004307399999999999,PF_coil_3,1.1279328509383817e-14,0.005239408055310429
0.004307399999999999,0.0055308,PF_coil_3,8.097377470253712e-14,0.0027671676869800202
0.0055308,0.0071017,PF_coil_3,2.8832838346271684e-13,0.0019621744384059033
0.0071017,0.009118799999999998,PF_coil_3,2.6255221135228356e-13,0.0019151367334189833
0.009118799999999998,0.010595,PF_coil_3,1.7261618966789346e-14,0.005231561807670228
0.010595,0.011708999999999999,PF_coil_3,1.582077889958701e-14,0.006148628530351362
0.011708999999999999,0.015033999999999999,PF_coil_3,6.771108769345726e-14,0.0043202882312525686
0.015033999999999999,0.019303999999999998,PF_coil_3,2.492848315909593e-13,0.002889632409661369
0.019303999999999998,0.021875,PF_coil_3,1.3094144254781892e-13,0.004573076184286548
0.021875,0.023579,PF_coil_3,7.526985337659734e-14,0.006870788840488964
0.023579,0.024176,PF_coil_3,2.922377915138218e-14,0.012600622134780385
0.024176,0.024787999999999998,PF_coil_3,3.147812861456749e-14,0.013111012955743474
0.024787999999999998,0.026057999999999998,PF_coil_3,6.88837698615417e-14,0.007840151097758714
0.026057999999999998,0.027,PF_coil_3,5.489697132595454e-14,0.011687762077679976
0.027,0.028501,PF_coil_3,9.500813951507617e-14,0.009453239436654222
0.028501,0.031827999999999995,PF_coil_3,2.4269797471412464e-13,0.005979184149279924
0.031827999999999995,0.034307,PF_coil_3,2.1761811699828234e-13,0.007381693267802801
0.034307,0.040868,PF_coil_3,7.337519009696284e-13,0.005262196208297208
0.040868,0.046308999999999996,PF_coil_3,8.030923422311822e-13,0.005587104039488599
0.046308999999999996,0.052475,PF_coil_3,1.1906460677838017e-12,0.00518394821067186
0.052475,0.056561999999999994,PF_coil_3,1.0556767071654657e-12,0.006592673791412534
0.056561999999999994,0.06738,PF_coil_3,4.845838198722243e-12,0.003374537568671254
0.06738,0.07202399999999999,PF_coil_3,3.718520761878971e-12,0.005542406017362836
0.07202399999999999,0.079499,PF_coil_3,1.0038625077836483e-11,0.0035730465373596896
0.079499,0.08250299999999999,PF_coil_3,5.806182164264801e-12,0.004763936760517635
0.08250299999999999,0.086517,PF_coil_3,9.936309422700265e-12,0.0040793505825402285
0.086517,0.098036,PF_coil_3,4.441261606368624e-11,0.0024298206076822162
0.098036,0.11109,PF_coil_3,8.050262607537815e-11,0.0022650725999338655
0.11109,0.11678999999999999,PF_coil_3,4.503734018218539e-11,0.002788490086449634
0.11678999999999999,0.12276999999999999,PF_coil_3,5.3423213669156146e-11,0.002863724960791076
0.12276999999999999,0.12907,PF_coil_3,6.339249703468688e-11,0.002742669610766235
0.12907,0.13569,PF_coil_3,6.80448828979548e-11,0.0026111406020967068
0.13569,0.14264,PF_coil_3,7.550705355675164e-11,0.0024949437908267755
0.14264,0.14995999999999998,PF_coil_3,8.3142448516165e-11,0.0026172537785268037
0.14995999999999998,0.15764,PF_coil_3,8.96021818396823e-11,0.002709364335052947
0.15764,0.16573,PF_coil_3,1.0239501675080777e-10,0.0023985716638658993
0.16573,0.17421999999999999,PF_coil_3,1.02841974507942e-10,0.002653189890717923
0.17421999999999999,0.18316,PF_coil_3,1.1040608506882166e-10,0.002320113536174008
0.18316,0.19255,PF_coil_3,1.1900581720585252e-10,0.002501071228083657
0.19255,0.20242,PF_coil_3,1.1445594213610892e-10,0.0026004090577992503
0.20242,0.2128,PF_coil_3,1.184486386910681e-10,0.0025617010056723727
0.2128,0.22371,PF_coil_3,1.1631751268715663e-10,0.0027097238352108595
0.22371,0.23518,PF_coil_3,1.1623372974613493e-10,0.002498974112260162
0.23518,0.24724,PF_coil_3,1.1668017237625194e-10,0.0029165251536581323
0.24724,0.27324,PF_coil_3,2.2847024525859115e-10,0.002376097631909346
0.27324,0.28725,PF_coil_3,1.2747637193575485e-10,0.0029853599230994826
0.28725,0.29452,PF_coil_3,5.387134829923221e-11,0.003434989540296046
0.29452,0.29721,PF_coil_3,1.9602849372464346e-11,0.0059571373525902725
0.29721,0.29849,PF_coil_3,9.135669289419524e-12,0.007317149806713304
0.29849,0.30196999999999996,PF_coil_3,2.4945888956025964e-11,0.005809291060180151
0.30196999999999996,0.33372999999999997,PF_coil_3,2.1768046167911122e-10,0.00231523727521642
0.33372999999999997,0.36883,PF_coil_3,2.1497536245682827e-10,0.0023516287265678702
0.36883,0.38774,PF_coil_3,1.0451597098529119e-10,0.002680782732400347
0.38774,0.40762,PF_coil_3,9.522490347054138e-11,0.003168418966992874
0.40762,0.45049,PF_coil_3,1.9128269623955687e-10,0.002576886658181125
0.45049,0.49787,PF_coil_3,2.012916735418459e-10,0.0025243411909586953
0.49787,0.5234,PF_coil_3,4.419434063873416e-10,0.0021741005502504624
0.5234,0.55023,PF_coil_3,6.3366137327984e-11,0.004389394226746672
0.55023,0.57844,PF_coil_3,6.250499928324838e-11,0.0041721994791271136
0.57844,0.6081,PF_coil_3,6.168942388280404e-11,0.004116866187403792
0.6081,0.63928,PF_coil_3,6.821797533120274e-11,0.004386905169625178
0.63928,0.67206,PF_coil_3,7.22013471950707e-11,0.0035762526083643574
0.67206,0.70651,PF_coil_3,5.957980328768058e-11,0.0044864011556409395
0.70651,0.74274,PF_coil_3,6.329473748101179e-11,0.0038837080034637454
0.74274,0.78082,PF_coil_3,7.146670781303208e-11,0.004462412405260149
0.78082,0.82085,PF_coil_3,6.849945067093659e-11,0.004643884002069652
0.82085,0.8629399999999999,PF_coil_3,1.0896381330704271e-10,0.003588706972083696
0.8629399999999999,0.90718,PF_coil_3,5.965891438544194e-11,0.004319238675961373
0.90718,0.9616699999999999,PF_coil_3,6.17390299178595e-11,0.0050362232814314505
0.9616699999999999,1.0026,PF_coil_3,5.37345548176766e-11,0.005519095343325913
1.0026,1.1079999999999999,PF_coil_3,9.278841395363096e-11,0.004092193000998652
1.1079999999999999,1.1648,PF_coil_3,5.240464160317183e-11,0.004998358510687353
1.1648,1.2246,PF_coil_3,4.874720007112252e-11,0.006272094069793099
1.2246,1.2873999999999999,PF_coil_3,5.175112419058926e-11,0.004811574937158178
1.2873999999999999,1.3534,PF_coil_3,5.3866754608499524e-11,0.004743980963267536
1.3534,1.4226999999999999,PF_coil_3,5.08957655126056e-11,0.00514483206261549
1.4226999999999999,1.4957,PF_coil_3,5.4899215436672767e-11,0.005357107195516015
1.4957,1.5724,PF_coil_3,5.1073458602528915e-11,0.005417960777858811
1.5724,1.653,PF_coil_3,4.934891998574311e-11,0.005501649888967703
1.653,1.7377,PF_coil_3,5.2661230655074185e-11,0.0047091825445175735
1.7377,1.8268,PF_coil_3,5.4845994070976935e-11,0.005755687827932167
1.8268,1.9204999999999999,PF_coil_3,5.177464435896362e-11,0.005869511705796346
1.9204999999999999,2.019,PF_coil_3,4.9610387962599915e-11,0.006430764197744339
2.019,2.1225,PF_coil_3,4.7306121588411096e-11,0.006251785335255787
2.1225,2.2313,PF_coil_3,5.0657925161288995e-11,0.006381446382832892
2.2313,2.3068999999999997,PF_coil_3,3.0897875688677225e-11,0.006891298033004811
2.3068999999999997,2.3457,PF_coil_3,1.526642205721557e-11,0.010795335738798493
2.3457,2.3653,PF_coil_3,7.322035777111151e-12,0.015911839073535796
2.3653,2.3851,PF_coil_3,7.2297818406543945e-12,0.015985120777573806
2.3851,2.4659999999999997,PF_coil_3,3.1594623004432975e-11,0.008810694683873018
2.4659999999999997,2.5924,PF_coil_3,4.9589501733673534e-11,0.006797442129189655
2.5924,2.7253,PF_coil_3,4.743376787231353e-11,0.006489808297075477
2.7253,2.8649999999999998,PF_coil_3,4.6876580301283355e-11,0.007375619514742233
2.8649999999999998,3.0119,PF_coil_3,4.710404176978505e-11,0.006063526121726664
3.0119,3.1664,PF_coil_3,4.768490285571154e-11,0.0063254146000101185
3.1664,3.3287,PF_coil_3,4.8441327340560766e-11,0.007600058285081977
3.3287,3.6788,PF_coil_3,1.0073626911826217e-10,0.004857337192085931
3.6788,4.0657,PF_coil_3,9.750737939448828e-11,0.005118273700811166
4.0657,4.4933,PF_coil_3,1.0579142855750419e-10,0.004745647861633965
4.4933,4.7237,PF_coil_3,4.697258162031142e-11,0.007229946854594955
4.7237,4.9658,PF_coil_3,4.4098454548585776e-11,0.006879818784156482
4.9658,5.2204999999999995,PF_coil_3,5.3991254982684195e-11,0.00695486952162572
5.2204999999999995,5.488099999999999,PF_coil_3,6.57757438487806e-11,0.005769928300838703
5.488099999999999,5.7695,PF_coil_3,6.243638642379222e-11,0.0060424682103340475
5.7695,6.0653,PF_coil_3,6.343417078847284e-11,0.007079484533133158
6.0653,6.3763,PF_coil_3,4.1280953775357533e-11,0.007756716594332339
6.3763,6.5924,PF_coil_3,4.1549544501080014e-11,0.006930773206926877
6.5924,6.7032,PF_coil_3,4.1192472596880587e-11,0.008048071067400029
6.7032,7.0469,PF_coil_3,5.438005225544439e-11,0.007352519957862432
7.0469,7.4082,PF_coil_3,1.177282074729425e-10,0.004979325200979636
7.4082,7.787999999999999,PF_coil_3,1.6329031799482774e-10,0.004020021534595329
7.787999999999999,8.1873,PF_coil_3,1.2841114093282069e-10,0.005053015213085009
8.1873,8.607099999999999,PF_coil_3,2.5787925389455548e-11,0.009660561224557879
8.607099999999999,9.048399999999999,PF_coil_3,4.2002725393019933e-11,0.00820895136718972
9.048399999999999,9.5123,PF_coil_3,6.3039246519357496e-12,0.01805631930853448
9.5123,10.0,PF_coil_3,6.868115248740469e-12,0.017111806333361915
10.0,10.513,PF_coil_3,9.80873057070093e-13,0.050727964439733014
10.513,11.052,PF_coil_3,6.69735290191076e-14,0.19094161986993963
11.052,11.618,PF_coil_3,4.9191444450823325e-14,0.19652099135827347
11.618,12.213999999999999,PF_coil_3,2.7805689809360466e-14,0.28613577636945386
12.213999999999999,12.523,PF_coil_3,4.704231810373198e-15,0.5452911493568493
12.523,12.84,PF_coil_3,1.5831700700930373e-15,0.9502160785696082
12.84,13.498999999999999,PF_coil_3,2.4264015235810714e-15,0.6956088136999071
13.498999999999999,13.84,PF_coil_3,8.15868617515396e-16,1.0000000000000002
13.84,14.190999999999999,PF_coil_3,0.0,
14.190999999999999,14.549999999999999,PF_coil_3,0.0,
14.549999999999999,14.918,PF_coil_3,0.0,
14.918,15.683,PF_coil_3,4.842911905422317e-15,0.5822123040572769
15.683,16.487,PF_coil_3,3.204380856329731e-15,0.6123491836500758
16.487,16.904999999999998,PF_coil_3,6.0885052421849444e-15,0.7181269111337628
16.904999999999998,17.332,PF_coil_3,0.0,
17.332,19.64,PF_coil_3,8.123858527010645e-15,0.6898967304853127
1.0000000000000001e-11,1e-07,PF_coil_2,0.0,
1e-07,4.1399e-07,PF_coil_2,0.0,
4.1399e-07,5.3158e-07,PF_coil_2,0.0,
5.3158e-07,6.825599999999999e-07,PF_coil_2,0.0,
6.825599999999999e-07,8.7643e-07,PF_coil_2,0.0,
8.7643e-07,1.1252999999999998e-06,PF_coil_2,0.0,
1.1252999999999998e-06,1.445e-06,PF_coil_2,0.0,
1.445e-06,1.8553999999999998e-06,PF_coil_2,0.0,
1.8553999999999998e-06,2.3824e-06,PF_coil_2,0.0,
2.3824e-06,3.059e-06,PF_coil_2,0.0,
3.059e-06,3.9279e-06,PF_coil_2,0.0,
3.9279e-06,5.043499999999999e-06,PF_coil_2,0.0,
5.043499999999999e-06,6.4759e-06,PF_coil_2,0.0,
6.4759e-06,8.3153e-06,PF_coil_2,0.0,
8.3153e-06,1.0677e-05,PF_coil_2,0.0,
1.0677e-05,1.3710000000000001e-05,PF_coil_2,0.0,
1.3710000000000001e-05,1.7604e-05,PF_coil_2,0.0,
1.7604e-05,2.2603e-05,PF_coil_2,0.0,
2.2603e-05,2.9023e-05,PF_coil_2,0.0,
2.9023e-05,3.7266e-05,PF_coil_2,0.0,
3.7266e-05,4.7851e-05,PF_coil_2,0.0,
4.7851e-05,6.1442e-05,PF_coil_2,0.0,
6.1442e-05,7.889299999999999e-05,PF_coil_2,0.0,
7.889299999999999e-05,0.0001013,PF_coil_2,0.0,
0.0001013,0.00013006999999999998,PF_coil_2,0.0,
0.00013006999999999998,0.00016702,PF_coil_2,0.0,
0.00016702,0.00021444999999999998,PF_coil_2,0.0,
0.00021444999999999998,0.00027536,PF_coil_2,0.0,
0.00027536,0.00035358,PF_coil_2,0.0,
0.00035358,0.000454,PF_coil_2,0.0,
0.000454,0.00058295,PF_coil_2,0.0,
0.00058295,0.0007485199999999999,PF_coil_2,0.0,
0.0007485199999999999,0.00096112,PF_coil_2,0.0,
0.00096112,0.0012341,PF_coil_2,1.0704497091674232e-16,0.009209574135431034
0.0012341,0.0015845999999999998,PF_coil_2,2.1545299416379954e-16,0.008429291851952453
0.0015845999999999998,0.0020347,PF_coil_2,4.05539621751605e-16,0.00824876236815233
0.0020347,0.0022486999999999997,PF_coil_2,2.374619099015116e-16,0.012629574338929484
0.0022486999999999997,0.0024852,PF_coil_2,3.678985198689442e-16,0.01126635616257733
0.0024852,0.0026125999999999996,PF_coil_2,1.9102176110543236e-16,0.019662920940591067
0.0026125999999999996,0.0027465,PF_coil_2,2.147943930559314e-16,0.01897153311703234
0.0027465,0.0030354,PF_coil_2,5.076393149636832e-16,0.01328775157764198
0.0030354,0.0033545999999999997,PF_coil_2,6.530393576462897e-16,0.01286360458061894
0.0033545999999999997,0.0037074,PF_coil_2,8.856175086418898e-16,0.010879106725865435
0.0037074,0.004307399999999999,PF_coil_2,1.8358986268544092e-15,0.011400657769817331
0.004307399999999999,0.0055308,PF_coil_2,1.3099713626449954e-14,0.005772874575511478
0.0055308,0.0071017,PF_coil_2,4.5897229497053903e-14,0.0043241020341500125
0.0071017,0.009118799999999998,PF_coil_2,4.2182046850851565e-14,0.0033336668506808703
0.009118799999999998,0.010595,PF_coil_2,2.7904506078722383e-15,0.011022640044459067
0.010595,0.011708999999999999,PF_coil_2,2.548288581705653e-15,0.011198326536493823
0.011708999999999999,0.015033999999999999,PF_coil_2,1.0586724518101996e-14,0.008855972980751027
0.015033999999999999,0.019303999999999998,PF_coil_2,3.974623338632413e-14,0.006816915938274677
0.019303999999999998,0.021875,PF_coil_2,2.078767017544435e-14,0.011353224802399814
0.021875,0.023579,PF_coil_2,1.2176358814631534e-14,0.016808553816965128
0.023579,0.024176,PF_coil_2,4.720481887336455e-15,0.028420323844339457
0.024176,0.024787999999999998,PF_coil_2,4.7871596295563134e-15,0.028136798755418694
0.024787999999999998,0.026057999999999998,PF_coil_2,1.1162094787996869e-14,0.01918827919243597
0.026057999999999998,0.027,PF_coil_2,8.761451543674288e-15,0.024573158656234304
0.027,0.028501,PF_coil_2,1.5086309329372223e-14,0.017841247607736962
0.028501,0.031827999999999995,PF_coil_2,3.912239509458961e-14,0.015016678832680442
0.031827999999999995,0.034307,PF_coil_2,3.4500933532994307e-14,0.016675844922268278
0.034307,0.040868,PF_coil_2,1.168148479891161e-13,0.010582603229756786
0.040868,0.046308999999999996,PF_coil_2,1.288526218594143e-13,0.013161930972136205
0.046308999999999996,0.052475,PF_coil_2,1.9094136060170276e-13,0.010826479821402528
0.052475,0.056561999999999994,PF_coil_2,1.6551665197351208e-13,0.0140511991844542
0.056561999999999994,0.06738,PF_coil_2,7.69795767068745e-13,0.00872142459436013
0.06738,0.07202399999999999,PF_coil_2,5.909200726105276e-13,0.009689618625053286
0.07202399999999999,0.079499,PF_coil_2,1.5848280310970902e-12,0.009284648071946596
0.079499,0.08250299999999999,PF_coil_2,9.460587265700231e-13,0.011002459667601341
0.08250299999999999,0.086517,PF_coil_2,1.5708719428359873e-12,0.008740958562693699
0.086517,0.098036,PF_coil_2,7.0314784008763455e-12,0.005654518765977447
0.098036,0.11109,PF_coil_2,1.278177967082104e-11,0.004811850413393647
0.11109,0.11678999999999999,PF_coil_2,7.091128641811174e-12,0.006199920448384681
0.11678999999999999,0.12276999999999999,PF_coil_2,8.42307178454875e-12,0.005324507122951772
0.12276999999999999,0.12907,PF_coil_2,1.0022082199929487e-11,0.005971688224546058
0.12907,0.13569,PF_coil_2,1.0792903187249826e-11,0.0056233404705298565
0.13569,0.14264,PF_coil_2,1.1918888193238308e-11,0.00498778247556216
0.14264,0.14995999999999998,PF_coil_2,1.315161922897017e-11,0.00585493612943331
0.14995999999999998,0.15764,PF_coil_2,1.4214342180989882e-11,0.004411325630548337
0.15764,0.16573,PF_coil_2,1.6304454357336222e-11,0.004649381886173708
0.16573,0.17421999999999999,PF_coil_2,1.6474873527317415e-11,0.005401874084866015
0.17421999999999999,0.18316,PF_coil_2,1.742213917759732e-11,0.005009793146017244
0.18316,0.19255,PF_coil_2,1.8787280908195897e-11,0.005188110204474388
0.19255,0.20242,PF_coil_2,1.8073941126512934e-11,0.005437703021656576
0.20242,0.2128,PF_coil_2,1.8785006909417817e-11,0.005653427920265342
0.2128,0.22371,PF_coil_2,1.830862464670841e-11,0.005737451490025069
0.22371,0.23518,PF_coil_2,1.834514521210277e-11,0.0057409099481594604
0.23518,0.24724,PF_coil_2,1.8349078373147492e-11,0.0064040913640119905
0.24724,0.27324,PF_coil_2,3.6285395957959505e-11,0.004471602197410272
0.27324,0.28725,PF_coil_2,2.0261447944274557e-11,0.006391576679163202
0.28725,0.29452,PF_coil_2,8.461319757524206e-12,0.008761723026953527
0.29452,0.29721,PF_coil_2,3.11493026233646e-12,0.013650927840898535
0.29721,0.29849,PF_coil_2,1.46754676377807e-12,0.017688113969165933
0.29849,0.30196999999999996,PF_coil_2,4.057310887087343e-12,0.011353050448355013
0.30196999999999996,0.33372999999999997,PF_coil_2,3.480246381414499e-11,0.004727490893282428
0.33372999999999997,0.36883,PF_coil_2,3.408332831030237e-11,0.00486362449289027
0.36883,0.38774,PF_coil_2,1.6523307437939648e-11,0.006491563157658622
0.38774,0.40762,PF_coil_2,1.526551583452752e-11,0.006172827067728716
0.40762,0.45049,PF_coil_2,3.054621279945429e-11,0.005383399422843239
0.45049,0.49787,PF_coil_2,3.2037869285705344e-11,0.005380035023852527
0.49787,0.5234,PF_coil_2,7.249132221748136e-11,0.004714308471884696
0.5234,0.55023,PF_coil_2,9.771517273004882e-12,0.007886173938444745
0.55023,0.57844,PF_coil_2,9.780084888127966e-12,0.009039623430310059
0.57844,0.6081,PF_coil_2,9.646278243261057e-12,0.00824719901370279
0.6081,0.63928,PF_coil_2,1.0588898664952569e-11,0.009491805855185925
0.63928,0.67206,PF_coil_2,1.07896098219312e-11,0.008328803779819717
0.67206,0.70651,PF_coil_2,9.296924252814213e-12,0.00871121284466695
0.70651,0.74274,PF_coil_2,9.935477525605353e-12,0.010559874042017902
0.74274,0.78082,PF_coil_2,1.0778503037601563e-11,0.008479724223906254
0.78082,0.82085,PF_coil_2,1.036927876084971e-11,0.008665538720822851
0.82085,0.8629399999999999,PF_coil_2,1.4781038849471425e-11,0.008843568963461277
0.8629399999999999,0.90718,PF_coil_2,9.424242202271113e-12,0.009760548689105782
0.90718,0.9616699999999999,PF_coil_2,9.714629616705924e-12,0.009022035209304474
0.9616699999999999,1.0026,PF_coil_2,7.729126689226367e-12,0.011527500952440066
1.0026,1.1079999999999999,PF_coil_2,1.4461924411037341e-11,0.008793638736256262
1.1079999999999999,1.1648,PF_coil_2,7.952095235987507e-12,0.010643904894309636
1.1648,1.2246,PF_coil_2,7.692069549250664e-12,0.010249428181783623
1.2246,1.2873999999999999,PF_coil_2,7.789781306105476e-12,0.011819480954765036
1.2873999999999999,1.3534,PF_coil_2,8.036504144854677e-12,0.01077824270488255
1.3534,1.4226999999999999,PF_coil_2,7.834174330719685e-12,0.01218144431804587
1.4226999999999999,1.4957,PF_coil_2,8.04317521315207e-12,0.013639675951226773
1.4957,1.5724,PF_coil_2,8.027496702002378e-12,0.012162571160356713
1.5724,1.653,PF_coil_2,7.759431656640633e-12,0.013518473821925829
1.653,1.7377,PF_coil_2,8.33392200640419e-12,0.013141789700770205
1.7377,1.8268,PF_coil_2,8.639128396434263e-12,0.009934880438246757
1.8268,1.9204999999999999,PF_coil_2,8.359962403272879e-12,0.013429395010447013
1.9204999999999999,2.019,PF_coil_2,7.896020837146554e-12,0.010665538654030847
2.019,2.1225,PF_coil_2,7.39246653111491e-12,0.012557610458519424
2.1225,2.2313,PF_coil_2,8.153682213418976e-12,0.013630461371946276
2.2313,2.3068999999999997,PF_coil_2,5.0078705018424625e-12,0.01648784712670698
2.3068999999999997,2.3457,PF_coil_2,2.4006093742109826e-12,0.02549433510260949
2.3457,2.3653,PF_coil_2,1.21872689423569e-12,0.03291873426412534
2.3653,2.3851,PF_coil_2,1.213323526554211e-12,0.03511192736672716
2.3851,2.4659999999999997,PF_coil_2,5.0762577206039526e-12,0.016048151091639106
2.4659999999999997,2.5924,PF_coil_2,7.863934518889526e-12,0.01467930503080193
2.5924,2.7253,PF_coil_2,7.714159201141595e-12,0.013985917616558659
2.7253,2.8649999999999998,PF_coil_2,7.5074126811714e-12,0.01475509406529087
2.8649999999999998,3.0119,PF_coil_2,7.407644419932208e-12,0.015047843395819849
3.0119,3.1664,PF_coil_2,7.64772776685553e-12,0.01605383226375487
3.1664,3.3287,PF_coil_2,7.745969340881126e-12,0.013158187247332939
3.3287,3.6788,PF_coil_2,1.6006140501419296e-11,0.0098665203782281
3.6788,4.0657,PF_coil_2,1.5691206243677487e-11,0.009823401425080923
4.0657,4.4933,PF_coil_2,1.680390178916547e-11,0.009445935646409527
4.4933,4.7237,PF_coil_2,7.905652868695047e-12,0.014828831049461913
4.7237,4.9658,PF_coil_2,7.345241731801604e-12,0.01631779437860879
4.9658,5.2204999999999995,PF_coil_2,8.838496447512716e-12,0.013985885645268304
5.2204999999999995,5.488099999999999,PF_coil_2,1.0738975180355e-11,0.012610583608170476
5.488099999999999,5.7695,PF_coil_2,1.0554369902391383e-11,0.012375373394519213
5.7695,6.0653,PF_coil_2,1.0556744640231112e-11,0.01348595460994474
6.0653,6.3763,PF_coil_2,6.8834710468292925e-12,0.016236687007516685
6.3763,6.5924,PF_coil_2,7.075319347395209e-12,0.01598143398032416
6.5924,6.7032,PF_coil_2,6.697139625518629e-12,0.01728417897524472
6.7032,7.0469,PF_coil_2,8.722861092151194e-12,0.014703544684561018
7.0469,7.4082,PF_coil_2,1.9240795788956525e-11,0.010462837473990098
7.4082,7.787999999999999,PF_coil_2,2.670215829586768e-11,0.00925836971842746
7.787999999999999,8.1873,PF_coil_2,2.026309125933206e-11,0.010297476536806256
8.1873,8.607099999999999,PF_coil_2,4.350415356836319e-12,0.0202405671273864
8.607099999999999,9.048399999999999,PF_coil_2,7.2368175989651345e-12,0.01642491248776057
9.048399999999999,9.5123,PF_coil_2,1.0478385228145632e-12,0.041441477106680516
9.5123,10.0,PF_coil_2,1.1505804694999376e-12,0.03509784847738401
10.0,10.513,PF_coil_2,1.399349985767725e-13,0.11434401191382068
10.513,11.052,PF_coil_2,1.4200436761044678e-14,0.4217808998032591
11.052,11.618,PF_coil_2,0.0,
11.618,12.213999999999999,PF_coil_2,0.0,
12.213999999999999,12.523,PF_coil_2,0.0,
12.523,12.84,PF_coil_2,0.0,
12.84,13.498999999999999,PF_coil_2,0.0,
13.498999999999999,13.84,PF_coil_2,0.0,
13.84,14.190999999999999,PF_coil_2,0.0,
14.190999999999999,14.549999999999999,PF_coil_2,2.5846134153563413e-17,1.0
14.549999999999999,14.918,PF_coil_2,0.0,
14.918,15.683,PF_coil_2,0.0,
15.683,16.487,PF_coil_2,0.0,
16.487,16.904999999999998,PF_coil_2,0.0,
16.904999999999998,17.332,PF_coil_2,0.0,
17.332,19.64,PF_coil_2,0.0,
1.0000000000000001e-11,1e-07,PF_coil_4,0.0,
1e-07,4.1399e-07,PF_coil_4,0.0,
4.1399e-07,5.3158e-07,PF_coil_4,0.0,
5.3158e-07,6.825599999999999e-07,PF_coil_4,0.0,
6.825599999999999e-07,8.7643e-07,PF_coil_4,0.0,
8.7643e-07,1.1252999999999998e-06,PF_coil_4,0.0,
1.1252999999999998e-06,1.445e-06,PF_coil_4,0.0,
1.445e-06,1.8553999999999998e-06,PF_coil_4,0.0,
1.8553999999999998e-06,2.3824e-06,PF_coil_4,0.0,
2.3824e-06,3.059e-06,PF_coil_4,0.0,
3.059e-06,3.9279e-06,PF_coil_4,0.0,
3.9279e-06,5.043499999999999e-06,PF_coil_4,0.0,
5.043499999999999e-06,6.4759e-06,PF_coil_4,0.0,
6.4759e-06,8.3153e-06,PF_coil_4,0.0,
8.3153e-06,1.0677e-05,PF_coil_4,0.0,
1.0677e-05,1.3710000000000001e-05,PF_coil_4,0.0,
1.3710000000000001e-05,1.7604e-05,PF_coil_4,0.0,
1.7604e-05,2.2603e-05,PF_coil_4,0.0,
2.2603e-05,2.9023e-05,PF_coil_4,0.0,
2.9023e-05,3.7266e-05,PF_coil_4,0.0,
3.7266e-05,4.7851e-05,PF_coil_4,0.0,
4.7851e-05,6.1442e-05,PF_coil_4,0.0,
6.1442e-05,7.889299999999999e-05,PF_coil_4,0.0,
