Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,2.37259e-14,0.7071
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,7.51328e-14,0.5277
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,1.13222e-13,0.4768
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,2.69999e-13,0.2514
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,7.10221e-13,0.2173
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,1.58755e-12,0.1112
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,2.99577e-12,0.1026
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,5.29285e-12,0.0647
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,9.68639e-12,0.0565
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,1.68227e-11,0.044
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,2.38742e-11,0.0316
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,3.20086e-11,0.0285
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,4.26561e-11,0.0419
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,3.97477e-11,0.0256
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,2.56992e-11,0.0306
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,4.734e-12,0.0848
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,6.47465e-13,0.2163
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,9.01093e-13,0.2822
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,8.68596e-12,0.0655
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,3.1297e-11,0.0324
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,1.95607e-10,0.0133
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,2.28924e-09,0.0037
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,3.86203e-09,0.003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,6.66051e-09,0.0023
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,1.87427e-08,0.0014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,5.43765e-08,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,1.37333e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,1.84294e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,2.82448e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,1.38399e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,8.26343e-08,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,6.60341e-08,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,6.1294e-08,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,1.63697e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,1.69501e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,2.28451e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,4.08712e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,5.54149e-07,0.0002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,4.81792e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,4.91966e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,8.68784e-08,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,7.03737e-08,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,2.25549e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,3.09697e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,1.91432e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,1.26936e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,4.44244e-08,0.0011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,4.50228e-08,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,9.35641e-08,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,6.88161e-08,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,1.09304e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,2.38885e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,1.72878e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,4.36807e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,3.38851e-07,0.0004
