Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,7.00656e-12,0.0631
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,9.08347e-11,0.0218
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,4.93154e-11,0.0306
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,7.11066e-11,0.0257
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,9.96697e-11,0.0231
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,1.37312e-10,0.0207
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,1.82672e-10,0.0171
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,2.36042e-10,0.016
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,3.12851e-10,0.014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,3.94853e-10,0.0124
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,5.16995e-10,0.0111
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,6.72395e-10,0.0096
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,8.66009e-10,0.0085
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,1.12819e-09,0.0079
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,1.47094e-09,0.0067
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,1.84717e-09,0.006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,2.38181e-09,0.0053
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,3.04104e-09,0.0047
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,3.90304e-09,0.0042
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,5.00431e-09,0.0038
