Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,1.3214e-12,0.2054
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,3.94307e-12,0.0955
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,1.2174e-11,0.117
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,3.29699e-11,0.0311
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,8.77231e-11,0.0187
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,2.28953e-10,0.0121
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,5.29086e-10,0.0085
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,1.09828e-09,0.0056
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,2.18072e-09,0.0039
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,4.02292e-09,0.003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,6.87226e-09,0.0022
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,1.12748e-08,0.0017
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,1.75124e-08,0.0014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,2.62087e-08,0.0012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,3.68492e-08,0.001
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,5.04058e-08,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,6.66454e-08,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,8.52466e-08,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,1.06147e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,1.28318e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,1.51431e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,1.73818e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,1.94942e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,2.13447e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,2.27246e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,2.38107e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,2.43119e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,2.44275e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,2.41806e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,2.36867e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,2.30885e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,2.21567e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,2.07003e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,1.84545e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,1.50236e-07,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,4.74965e-08,0.0013
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,3.89883e-08,0.0015
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,1.6139e-08,0.0022
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,1.37317e-08,0.0024
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,2.01133e-08,0.002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,1.09618e-08,0.0028
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,3.81344e-09,0.0047
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,7.11716e-10,0.0123
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,2.96131e-09,0.0059
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,3.10307e-09,0.0061
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,7.05448e-08,0.0011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,6.28498e-09,0.0038
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,1.43553e-09,0.0084
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,6.47322e-09,0.0054
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,2.26914e-08,0.0022
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,9.44923e-08,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,1.04132e-08,0.0033
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,6.44606e-09,0.0041
