Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,4.92968e-13,0.1943
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,3.76037e-11,0.0275
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,3.40278e-11,0.0327
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,5.45311e-11,0.0277
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,8.16162e-11,0.0196
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,1.25636e-10,0.0159
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,1.85321e-10,0.0135
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,2.70101e-10,0.0118
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,3.82286e-10,0.01
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,5.11891e-10,0.0087
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,6.91933e-10,0.0078
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,9.23017e-10,0.0081
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,1.21926e-09,0.0066
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,1.57172e-09,0.0061
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,2.01961e-09,0.0053
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,2.5216e-09,0.0048
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,3.12153e-09,0.0044
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,3.85511e-09,0.0042
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,4.69193e-09,0.0038
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,5.65072e-09,0.0034
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,6.71069e-09,0.0032
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,7.9821e-09,0.0032
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,9.22495e-09,0.0027
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,1.06254e-08,0.0026
