Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,9.39326e-14,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,3.18975e-13,0.7075
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,1.7583e-12,0.4056
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,4.55853e-12,0.1873
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,1.68703e-11,0.1468
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,1.86577e-11,0.1162
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,2.44563e-11,0.0972
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,4.17566e-11,0.1005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,5.90514e-11,0.0721
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,8.98291e-11,0.0633
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,1.10035e-10,0.0524
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,1.66148e-10,0.0476
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,2.29659e-10,0.0434
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,3.33046e-10,0.0369
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,4.59827e-10,0.0328
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,6.19769e-10,0.0301
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,8.05291e-10,0.0268
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,1.06451e-09,0.0237
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,1.33645e-09,0.0209
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,1.76696e-09,0.019
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,2.33153e-09,0.0164
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,2.93303e-09,0.016
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,3.89792e-09,0.0129
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,5.02625e-09,0.0118
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,6.23706e-09,0.0107
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,8.1085e-09,0.0094
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,1.0367e-08,0.0086
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,1.30786e-08,0.0074
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,1.69051e-08,0.0065
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,2.1835e-08,0.0058
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,2.76863e-08,0.0051
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,3.5539e-08,0.0047
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,4.43733e-08,0.0039
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,5.47572e-08,0.0035
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,7.20974e-08,0.0031
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,3.45808e-08,0.0043
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,3.73217e-08,0.0042
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,2.03576e-08,0.0059
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,2.19117e-08,0.0054
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,4.71279e-08,0.0037
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,5.39823e-08,0.0035
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,6.09924e-08,0.0032
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,1.08074e-07,0.0024
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,2.69014e-07,0.0015
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,5.23812e-07,0.001
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,1.27393e-06,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,1.61001e-06,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,1.38044e-06,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,4.36994e-07,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,2.17427e-07,0.0015
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,1.41363e-07,0.0019
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,9.40294e-08,0.0024
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,3.30521e-08,0.004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,3.35414e-08,0.004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,7.02238e-08,0.0027
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,5.23966e-08,0.0031
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,8.41349e-08,0.0025
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,1.88745e-07,0.0017
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,1.35507e-07,0.002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,3.43684e-07,0.0013
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,2.71854e-07,0.0015
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,2.96003e-07,0.0014
