Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,4.67676e-07,0.0026
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,8.08863e-08,0.0063
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,3.85964e-09,0.0345
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,3.93993e-09,0.0312
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,3.85835e-09,0.0305
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,3.88129e-09,0.0454
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,4.00778e-09,0.0374
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,3.57922e-09,0.0307
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,3.66876e-09,0.0363
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,3.80471e-09,0.0331
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,3.86896e-09,0.0341
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,3.60112e-09,0.0316
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,3.89447e-09,0.0301
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,3.98873e-09,0.0309
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,3.80334e-09,0.0341
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,3.65797e-09,0.0297
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,3.82008e-09,0.0442
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,3.96155e-09,0.0289
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,3.80216e-09,0.0288
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,3.73472e-09,0.0298
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,4.06973e-09,0.0326
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,3.92126e-09,0.0358
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,3.96951e-09,0.0305
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,4.04037e-09,0.0284
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,4.26374e-09,0.0297
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,4.68567e-09,0.0414
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,4.12811e-09,0.0309
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,4.16295e-09,0.0314
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,4.16487e-09,0.031
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,4.20222e-09,0.0421
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,4.16201e-09,0.0303
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,4.4561e-09,0.0308
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,4.31791e-09,0.0322
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,4.29056e-09,0.0281
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,4.75662e-09,0.0444
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,4.48381e-09,0.0299
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,1.96296e-09,0.0449
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,1.7186e-09,0.0425
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,8.50148e-10,0.0633
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,9.79862e-10,0.0698
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,1.78824e-09,0.0442
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,1.85271e-09,0.0425
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,1.90022e-09,0.0524
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,2.69658e-09,0.036
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,4.99847e-09,0.0279
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,4.99413e-09,0.0331
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,4.98677e-09,0.0283
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,3.14326e-09,0.0365
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,2.21645e-09,0.0415
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,5.28022e-09,0.0269
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,5.53773e-09,0.0262
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,2.81887e-09,0.0405
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,1.94509e-09,0.0542
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,5.95762e-10,0.0945
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,5.68243e-10,0.0763
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,1.20973e-09,0.0716
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,8.36527e-10,0.0697
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,1.21181e-09,0.0509
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,2.81672e-09,0.0348
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,1.84698e-09,0.0429
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,4.56503e-09,0.0282
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,3.42273e-09,0.0318
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,3.59702e-09,0.0325
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05656,2.37367e-09,0.042
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.06738,5.28073e-09,0.0289
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.07202,2.14864e-09,0.0434
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0795,3.50682e-09,0.0354
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0825,1.32468e-09,0.0545
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.08652,1.79676e-09,0.0487
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.09804,4.5001e-09,0.0293
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1111,4.87127e-09,0.0335
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1168,1.93163e-09,0.0436
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1228,2.04413e-09,0.0452
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1291,2.2224e-09,0.0445
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1357,2.09674e-09,0.048
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1426,2.40852e-09,0.0396
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.15,2.47924e-09,0.0491
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1576,2.46391e-09,0.0447
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1657,2.48032e-09,0.0413
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1742,2.52878e-09,0.0424
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1832,2.51544e-09,0.0368
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1925,2.54999e-09,0.0384
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2024,2.61518e-09,0.0345
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2128,2.75035e-09,0.0375
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2237,2.83552e-09,0.0437
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2352,2.92412e-09,0.035
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2472,3.15356e-09,0.0386
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2732,6.58653e-09,0.0252
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2872,3.45427e-09,0.0342
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2945,1.67431e-09,0.0488
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2972,5.8321e-10,0.0889
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2985,2.41862e-10,0.1002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.302,7.67832e-10,0.0714
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.3337,7.60919e-09,0.024
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.3688,7.97526e-09,0.0274
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.3877,3.90364e-09,0.0314
